time,vind_kias,prs,tmp,alt_msl,curr_w
3908.35474,2.24666,30.09894,35.0234,867.16772,2933.77539
3908.55469,2.5396,30.09894,35.0234,867.16858,2933.76147
3908.75464,2.85169,30.09894,35.0234,867.16968,2933.76147
3908.94971,3.2211,30.09893,35.0234,867.17102,2933.76147
3909.15454,3.59156,30.09893,35.02339,867.17261,2933.76147
3909.35474,3.99799,30.09893,35.02339,867.17444,2933.76147
3909.55518,4.43051,30.09893,35.02338,867.1767,2933.74585
3909.75488,4.91083,30.09892,35.02338,867.17963,2933.74585
3909.95459,5.37433,30.09892,35.02337,867.18311,2933.74585
3910.15479,5.82504,30.09892,35.02337,867.18701,2933.74585
3910.36499,6.37661,30.09891,35.02335,867.19196,2933.74585
3910.5647,6.86374,30.09891,35.02335,867.19684,2933.72925
3910.76465,7.37577,30.0989,35.02333,867.20203,2933.72925
3910.9646,7.90786,30.0989,35.02332,867.20728,2933.72925
3911.16479,8.45623,30.09889,35.02332,867.21228,2933.72925
3911.36475,9.00235,30.09889,35.0233,867.21765,2933.72925
3911.55493,9.5319,30.09888,35.02329,867.22388,2933.71191
3911.75488,10.10317,30.09888,35.02328,867.2323,2933.71191
3911.9502,10.67014,30.09886,35.02325,867.2431,2933.71191
3912.15454,11.24593,30.09885,35.02323,867.2561,2933.71191
3912.36499,11.86477,30.09883,35.0232,867.27032,2933.71191
3912.56494,12.44162,30.09882,35.02318,867.28186,2933.69482
3912.76489,13.03598,30.09882,35.02316,867.29083,2933.69482
3912.9646,13.63529,30.0988,35.02314,867.29919,2933.69482
3913.16479,14.2192,30.09879,35.02312,867.31036,2933.69482
3913.36499,14.8085,30.09878,35.02309,867.32703,2933.69482
3913.56494,15.41166,30.09876,35.02305,867.34601,2933.67725
3913.76465,16.00085,30.09875,35.02302,867.36084,2933.67725
3913.96484,16.60292,30.09874,35.02301,867.36847,2933.67725
3914.16504,17.20022,30.09873,35.02299,867.37408,2933.67725
3914.36475,17.80111,30.09872,35.02297,867.38574,2933.67725
3914.55493,18.3671,30.0987,35.02294,867.4021,2933.65918
3914.76489,18.99015,30.09869,35.02291,867.41431,2933.65918
3914.96509,19.57191,30.09869,35.02291,867.41431,2933.65918
3915.16479,20.16471,30.09869,35.02292,867.41248,2933.65918
3915.36475,20.75409,30.09869,35.02291,867.41809,2933.65918
3915.5647,21.3469,30.09868,35.0229,867.4231,2933.64136
3915.76489,21.93008,30.09869,35.02291,867.41583,2933.64136
3915.96509,22.51683,30.0987,35.02293,867.40289,2933.64136
3916.16479,23.10082,30.09871,35.02295,867.39526,2933.64136
3916.35986,23.68226,30.09871,35.02297,867.38635,2933.64136
3916.5647,24.25554,30.09874,35.023,867.36792,2933.62354
3916.76465,24.83816,30.09875,35.02304,867.3479,2933.62354
3916.96484,25.41295,30.09877,35.02308,867.32971,2933.62354
3917.16016,25.98042,30.09879,35.02312,867.3089,2933.62354
3917.36475,26.55689,30.09882,35.02316,867.28754,2933.62354
3917.5647,27.12627,30.09883,35.0232,867.26593,2933.60571
3917.76514,27.68901,30.09886,35.02325,867.24402,2933.60571
3917.96509,28.25543,30.09888,35.02328,867.23016,2933.60571
3918.16016,28.81558,30.09889,35.0233,867.21588,2933.60571
3918.36475,29.36983,30.0989,35.02333,867.19977,2933.60571
3918.56006,29.92318,30.0989,35.02334,867.19995,2933.5874
3918.76465,30.47568,30.0989,35.02334,867.19916,2933.5874
3918.9646,31.02287,30.09891,35.02335,867.19727,2933.5874
3919.16016,31.56501,30.09889,35.02331,867.21545,2933.5874
3919.36011,32.10673,30.09888,35.02328,867.22736,2933.5874
3919.56006,32.64375,30.09886,35.02325,867.2439,2933.56958
3919.76489,33.17209,30.09883,35.0232,867.27466,2933.56958
3919.96484,33.70462,30.09881,35.02316,867.29437,2933.56958
3920.16479,34.23297,30.09878,35.0231,867.32349,2933.56958
3920.36475,34.76135,30.09875,35.02304,867.35083,2933.56958
3920.56494,35.27784,30.09874,35.023,867.37244,2933.55151
3920.76489,35.80256,30.09871,35.02296,867.39417,2933.55151
3920.96509,36.31968,30.0987,35.02293,867.40991,2933.55151
3921.16479,36.83717,30.09869,35.02291,867.41779,2933.55151
3921.37524,37.4,30.09868,35.0229,867.42139,2933.55151
3921.58496,37.92123,30.09869,35.02291,867.41663,2933.53345
3921.7854,38.4208,30.0987,35.02293,867.4032,2933.53345
3921.98486,38.92836,30.09871,35.02295,867.39178,2933.53345
3922.18481,39.43295,30.09874,35.02301,867.36487,2933.53345
3922.38525,39.92764,30.09875,35.02304,867.34991,2933.53345
3922.58472,40.42669,30.09878,35.02309,867.32086,2933.51587
3922.78467,40.91965,30.09879,35.02312,867.30627,2933.51587
3922.98486,41.40675,30.09882,35.02316,867.28552,2933.51587
3923.18481,41.89487,30.09883,35.02319,867.27753,2933.51587
3923.38477,42.38069,30.09883,35.02319,867.27161,2933.51587
3923.58472,42.85772,30.09883,35.02319,867.27325,2933.49756
3923.79468,43.35862,30.09882,35.02317,867.28333,2933.49756
3923.99512,43.82821,30.09881,35.02315,867.29614,2933.49756
3924.19507,44.29599,30.09879,35.02311,867.31696,2933.49756
3924.39478,44.76514,30.09877,35.02308,867.33368,2933.49756
3924.59521,45.22633,30.09875,35.02303,867.35791,2933.47949
3924.79517,45.689,30.09874,35.023,867.37073,2933.47949
3924.99487,46.14399,30.09871,35.02296,867.38995,2933.47949
3925.19507,46.60357,30.09871,35.02296,867.39337,2933.47949
3925.39478,47.05866,30.0987,35.02294,867.4021,2933.47949
3925.59473,47.51529,30.09871,35.02295,867.39276,2933.46143
3925.79492,47.96758,30.09874,35.02301,867.36334,2933.46143
3926.00024,48.45617,30.09879,35.02311,867.31317,2933.46143
3926.20142,48.90262,30.09883,35.02319,867.26825,2933.46143
3926.41528,49.38195,30.09888,35.02329,867.21985,2933.46143
3926.61499,49.82011,30.09892,35.02337,867.18054,2933.44336
3926.8147,50.2656,30.09896,35.02345,867.1377,2933.44336
3927.01489,50.70165,30.099,35.02352,867.10632,2933.44336
3927.21484,51.14221,30.09903,35.02359,867.06879,2933.44336
3927.41504,51.57357,30.09906,35.02365,867.03912,2933.44336
3927.61499,52.00944,30.09909,35.02371,867.00781,2933.42529
3927.8252,52.4791,30.09913,35.02379,866.96893,2933.42529
3928.03564,52.91811,30.09917,35.02386,866.93433,2933.42529
3928.23486,53.36139,30.09921,35.02394,866.89264,2933.42529
3928.43506,53.75669,30.09924,35.02401,866.85364,2933.42529
3928.63525,54.18276,30.09929,35.02411,866.80817,2933.40698
3928.83496,54.59524,30.09933,35.02419,866.76721,2933.40698
3929.03516,55.00716,30.09937,35.02427,866.72375,2933.40698
3929.23486,55.41097,30.09941,35.02435,866.68512,2933.40698
3929.43481,55.81437,30.09944,35.02441,866.65637,2933.40698
3929.63477,56.21737,30.09948,35.02447,866.62506,2933.38867
3929.83496,56.6175,30.0995,35.02451,866.60229,2933.38867
3930.03491,57.01974,30.09952,35.02456,866.57959,2933.38867
3930.23486,57.41916,30.09955,35.02461,866.55237,2933.38867
3930.43481,57.81582,30.09958,35.02467,866.521,2933.38867
3930.63501,58.20737,30.09962,35.02475,866.47986,2933.37061
3930.83496,58.59869,30.09966,35.02485,866.4328,2933.37061
3931.03516,58.99456,30.09972,35.02496,866.37201,2933.37061
3931.23022,59.39014,30.09979,35.02509,866.30737,2933.37061
3931.43579,59.77607,30.09984,35.02518,866.26166,2933.37061
3931.63525,60.15953,30.09988,35.02528,866.21295,2933.35278
3931.83105,60.54055,30.09993,35.02536,866.17175,2933.35278
3932.04541,60.9353,30.09995,35.02542,866.14557,2933.35278
3932.24561,61.30236,30.09997,35.02544,866.1344,2933.35278
3932.44531,61.66951,30.09996,35.02544,866.13794,2933.35278
3932.63525,62.01865,30.09995,35.02542,866.15002,2933.33472
3932.83521,62.37933,30.09994,35.02539,866.16528,2933.33472
3933.0354,62.74241,30.09992,35.02536,866.18066,2933.33472
3933.23535,63.1034,30.09992,35.02535,866.18231,2933.33472
3933.43506,63.46233,30.09994,35.02538,866.16449,2933.33472
3933.63037,63.82145,30.09997,35.02545,866.12891,2933.33472
3933.83521,64.18291,30.10002,35.02555,866.07294,2933.31641
3934.0354,64.54454,30.10009,35.02569,866.00208,2933.31641
3934.23071,64.9063,30.10017,35.02584,865.92786,2933.31641
3934.43066,65.26607,30.10024,35.02598,865.85876,2933.31641
3934.63501,65.62172,30.10029,35.02608,865.80695,2933.31641
3934.84521,65.99033,30.10032,35.02614,865.78223,2933.2981
3935.04517,66.3273,30.10031,35.02613,865.78979,2933.2981
3935.24512,66.65837,30.10029,35.02608,865.81873,2933.2981
3935.44507,66.97942,30.10024,35.026,865.8598,2933.2981
3935.64502,67.29478,30.1002,35.02591,865.90094,2933.2981
3935.84546,67.60452,30.10018,35.02586,865.92609,2933.27979
3936.04541,67.91491,30.10018,35.02586,865.92346,2933.27979
3936.24536,68.23006,30.1002,35.02592,865.88965,2933.27979
3936.44507,68.55807,30.10027,35.02604,865.82538,2933.27979
3936.64526,68.89266,30.10035,35.02621,865.73773,2933.27979
3936.8457,69.22968,30.10044,35.0264,865.64441,2933.26123
3937.04541,69.57515,30.10053,35.02656,865.56274,2933.26123
3937.24536,69.9129,30.10059,35.02668,865.50726,2933.26123
3937.44556,70.24104,30.10062,35.02673,865.48462,2933.26123
3937.64551,70.55772,30.10061,35.02671,865.49585,2933.26123
3937.84546,70.85517,30.10057,35.02664,865.53461,2933.24316
3938.04541,71.13758,30.10052,35.02654,865.58496,2933.24316
3938.24512,71.41103,30.10048,35.02646,865.62531,2933.24316
3938.44531,71.68147,30.10046,35.02642,865.6391,2933.24316
3938.64526,71.95869,30.10048,35.02646,865.61792,2933.24316
3938.84521,72.25426,30.10053,35.02657,865.55792,2933.22461
3939.04541,72.56408,30.10062,35.02674,865.46753,2933.22461
3939.24512,72.88413,30.10072,35.02694,865.37122,2933.22461
3939.44531,73.20086,30.1008,35.02709,865.29639,2933.22461
3939.64551,73.49907,30.10085,35.02719,865.24817,2933.22461
3939.84521,73.78467,30.10086,35.02723,865.23224,2933.2063
3940.04541,74.05591,30.10086,35.02721,865.24524,2933.2063
3940.24512,74.31862,30.10083,35.02715,865.276,2933.2063
3940.44507,74.57852,30.10079,35.02708,865.30994,2933.2063
3940.64502,74.83752,30.10077,35.02703,865.33734,2933.2063
